Customer_ID,Age,Gender,Country,Marital_Status,Language_Preference,Signup_Source,Signup_Date,Last_Login,Total_Logins,Time_Spent_Minutes,Device_Type,Preferred_Browser,Is_Active,Total_Orders,Average_Order_Value,Payment_Method,Last_Purchase_Date,Has_Premium_Membership,Abandoned_Carts,Used_Discount_Code,Campaign_Engagement_Level,Support_Tickets_Raised,Last_Support_Interaction,Customer_Satisfaction_Score,Feedback_Comment_Length,Submitted_Review,Category_Tag_1,Category_Tag_2,Category_Tag_3,Category_Tag_4,Category_Tag_5,Category_Tag_6,Category_Tag_7,Category_Tag_8,Category_Tag_9,Category_Tag_10,Total_Spend
CUST_100074,35,Prefer Not to Say,USA,Single,FR,Email,2021-03-28,2024-11-08,72,151.33,Tablet,Safari,FALSE,3,,Credit Card,2023-03-08,FALSE,2,SAVE20,Low,3,2023-01-24,1.6,319,TRUE,Tag_6,Tag_6,Tag_3,Tag_5,Tag_2,Tag_1,Tag_2,Tag_1,Tag_2,Tag_2,
CUST_100075,43,Non-Binary,UK,Single,DE,Organic Search,2021-10-08,2024-09-18,81,830.79,Mobile,Firefox,FALSE,7,121.4,Bank Transfer,2024-04-14,FALSE,4,None,High,1,2023-06-28,3.9,101,FALSE,Tag_3,Tag_2,Tag_4,Tag_4,Tag_1,Tag_2,Tag_1,Tag_6,Tag_1,Tag_4,849.8
CUST_100076,61,Female,India,Single,ES,Organic Search,2020-09-16,2024-02-13,79,102.03,Desktop,Edge,TRUE,5,108.35,PayPal,2023-02-27,FALSE,0,WELCOME10,nan,2,2023-10-27,3.3,268,FALSE,Tag_1,Tag_5,Tag_1,Tag_5,Tag_4,Tag_3,Tag_4,Tag_5,Tag_1,Tag_5,541.75
CUST_100077,51,Female,Canada,Single,FR,Referral,2020-03-09,2023-07-26,77,2166.2,Mobile,Edge,TRUE,6,97.98,Bank Transfer,2025-03-27,FALSE,1,None,None,0,2025-03-15,1.4,95,FALSE,Tag_5,Tag_5,Tag_4,Tag_5,Tag_4,Tag_3,Tag_5,Tag_4,Tag_4,Tag_5,587.88
CUST_100078,27,Female,India,Single,ZH,Ad Campaign,2019-11-05,2023-09-02,73,26.43,Mobile,Edge,TRUE,5,121.6,Credit Card,2023-12-21,FALSE,3,FREESHIP,None,1,2023-09-27,4.1,353,TRUE,Tag_1,Tag_1,Tag_2,Tag_3,Tag_2,Tag_2,Tag_4,Tag_4,Tag_3,Tag_2,608
CUST_100079,53,Non-Binary,UK,Single,DE,Email,2021-07-10,2023-11-29,83,251.88,Tablet,Safari,FALSE,8,,PayPal,2024-08-18,FALSE,1,SAVE20,High,1,2023-04-27,3.2,116,TRUE,Tag_4,Tag_2,Tag_3,Tag_3,Tag_1,Tag_2,Tag_2,Tag_3,Tag_4,Tag_5,
CUST_100080,31,Non-Binary,USA,Divorced,ZH,Organic Search,2022-10-19,2024-11-03,80,217.36,Tablet,Safari,FALSE,5,70.03,Crypto,2024-03-02,TRUE,2,None,High,0,2023-06-04,2.3,238,FALSE,Tag_2,Tag_6,Tag_2,Tag_1,Tag_4,Tag_2,Tag_5,Tag_5,Tag_4,Tag_3,350.15
CUST_100081,48,Prefer Not to Say,UK,Widowed,FR,Ad Campaign,2020-06-30,2024-06-08,72,88.45,Tablet,Firefox,FALSE,5,112.23,Bank Transfer,2023-07-15,TRUE,2,FREESHIP,Medium,1,2024-01-26,1.5,271,TRUE,Tag_1,nan,Tag_1,Tag_1,Tag_2,Tag_1,Tag_2,Tag_6,Tag_1,Tag_5,561.15
CUST_100082,65,Non-Binary,Germany,Married,ZH,Organic Search,2019-02-10,2023-10-21,76,890.48,Desktop,Edge,TRUE,5,91.59,Bank Transfer,2023-12-15,TRUE,3,FREESHIP,None,0,2024-01-15,2,235,FALSE,Tag_4,nan,Tag_1,Tag_4,Tag_2,Tag_3,Tag_6,Tag_4,Tag_1,Tag_4,457.95
CUST_100083,32,Non-Binary,Germany,Married,ZH,Ad Campaign,2020-09-22,2025-01-17,79,289.62,Tablet,Edge,TRUE,9,79.36,Bank Transfer,2023-07-31,FALSE,2,SAVE20,None,0,2025-04-26,3.2,144,FALSE,Tag_2,Tag_2,Tag_4,Tag_4,Tag_3,Tag_3,Tag_4,Tag_4,Tag_3,Tag_2,714.24
CUST_100084,25,Male,India,Divorced,EN,Ad Campaign,2022-09-13,2023-09-30,80,78.5,Mobile,Firefox,TRUE,8,123.05,PayPal,2023-01-29,FALSE,3,nan,None,0,2023-03-11,3.2,317,TRUE,Tag_6,Tag_5,nan,Tag_1,Tag_2,Tag_3,Tag_1,Tag_2,Tag_3,Tag_5,984.4
CUST_100085,31,Prefer Not to Say,India,Divorced,FR,Organic Search,2022-06-15,2024-01-14,66,,Tablet,Edge,TRUE,7,118.41,Bank Transfer,2023-05-22,FALSE,1,None,Low,1,2024-12-31,4.7,277,TRUE,Tag_1,Tag_5,Tag_1,Tag_4,Tag_1,Tag_1,Tag_4,Tag_2,Tag_4,Tag_2,828.87
CUST_100086,40,Female,Canada,Single,ZH,Social Media,2020-11-06,2024-09-17,73,383.21,Desktop,Chrome,FALSE,3,,Crypto,2024-01-20,TRUE,1,SAVE20,High,2,2024-12-26,1.9,168,FALSE,nan,Tag_6,Tag_1,Tag_1,Tag_2,Tag_1,Tag_2,Tag_2,Tag_3,Tag_1,
CUST_100087,57,Non-Binary,Canada,Widowed,ES,Ad Campaign,2019-09-29,2024-10-25,71,106.02,Mobile,Chrome,TRUE,7,,Bank Transfer,2025-02-24,TRUE,1,FREESHIP,Medium,1,2025-04-16,1.8,370,FALSE,Tag_3,nan,nan,Tag_3,Tag_1,Tag_2,Tag_5,Tag_4,Tag_1,Tag_2,
CUST_100088,38,Female,Germany,Single,FR,Email,2021-07-07,2023-01-26,79,635.1,Mobile,Firefox,TRUE,6,60.73,PayPal,2023-07-28,FALSE,3,None,nan,4,2023-02-23,4.4,213,TRUE,Tag_3,Tag_4,Tag_4,Tag_1,Tag_3,Tag_2,Tag_4,Tag_3,Tag_3,Tag_5,364.38
CUST_100089,33,Female,USA,Divorced,EN,Organic Search,2020-06-08,2024-11-10,75,54.34,Desktop,Edge,TRUE,7,70.27,Credit Card,2023-09-28,FALSE,2,None,High,1,2025-03-07,2.4,220,TRUE,Tag_4,nan,Tag_3,Tag_2,Tag_3,Tag_2,Tag_4,Tag_6,Tag_2,Tag_3,491.89
CUST_100090,62,Male,UK,Single,DE,Social Media,2021-10-10,2024-06-27,57,92.16,Tablet,Firefox,FALSE,3,72.77,Bank Transfer,2023-04-26,FALSE,2,FREESHIP,High,1,2023-11-03,2.5,215,TRUE,Tag_2,Tag_6,Tag_4,Tag_3,Tag_4,Tag_3,Tag_2,Tag_1,Tag_3,Tag_2,218.31
CUST_100091,35,Non-Binary,Canada,Married,ZH,Organic Search,2019-05-04,2025-01-02,80,46.96,Tablet,Firefox,FALSE,5,91.8,Credit Card,2023-03-30,TRUE,4,SAVE20,None,2,2025-03-12,1.7,279,FALSE,Tag_1,Tag_4,Tag_2,Tag_1,Tag_4,Tag_3,Tag_4,Tag_1,Tag_2,Tag_3,459
CUST_100092,64,Prefer Not to Say,Australia,Married,ES,Referral,2021-05-22,2024-12-18,73,33,Tablet,Firefox,TRUE,4,161.19,PayPal,2023-09-26,TRUE,0,None,None,4,2023-12-03,2,162,FALSE,Tag_1,Tag_3,Tag_1,Tag_1,Tag_1,Tag_3,Tag_6,Tag_6,Tag_4,Tag_2,644.76
CUST_100093,41,Non-Binary,Canada,Single,EN,Email,2018-08-27,2025-05-03,84,107.14,Tablet,Edge,TRUE,7,110.32,PayPal,2024-09-23,TRUE,2,WELCOME10,High,2,2025-04-19,4.5,219,FALSE,Tag_4,Tag_2,Tag_1,Tag_5,Tag_3,Tag_1,Tag_1,Tag_2,Tag_1,Tag_1,772.24
CUST_100094,43,Female,USA,Widowed,FR,Referral,2018-06-29,2024-09-01,78,2131.4,Desktop,Firefox,TRUE,1,115.53,Bank Transfer,2024-04-25,FALSE,1,SAVE20,High,0,2024-02-03,1.2,353,FALSE,Tag_1,Tag_5,Tag_3,Tag_5,Tag_4,Tag_1,Tag_4,Tag_1,Tag_1,Tag_2,115.53
CUST_100095,42,Prefer Not to Say,USA,Single,ZH,Ad Campaign,2021-12-13,2023-04-01,73,29.72,Desktop,Edge,TRUE,3,84.26,Bank Transfer,2024-06-19,TRUE,2,FREESHIP,High,0,2023-09-29,3.3,304,TRUE,Tag_3,Tag_3,Tag_1,Tag_4,Tag_1,Tag_3,Tag_5,Tag_6,Tag_4,Tag_1,252.78
CUST_100096,62,Non-Binary,India,Single,EN,Ad Campaign,2022-09-04,2024-04-20,77,71.86,Tablet,Chrome,FALSE,6,90.71,PayPal,2024-02-22,FALSE,2,FREESHIP,None,1,2023-05-26,4.2,126,TRUE,nan,nan,Tag_4,Tag_5,Tag_4,Tag_2,Tag_3,Tag_4,Tag_3,Tag_1,544.26
CUST_100097,58,Female,UK,Widowed,EN,Referral,2021-03-12,2024-12-26,88,95.08,Desktop,Firefox,FALSE,7,97.83,Bank Transfer,2024-01-30,FALSE,0,None,Medium,0,2023-06-13,4.6,233,FALSE,nan,Tag_3,Tag_4,nan,Tag_3,Tag_2,Tag_1,Tag_2,Tag_1,Tag_2,684.81
CUST_100098,46,Female,USA,Widowed,ES,Referral,2018-11-13,2023-07-07,92,289.59,Mobile,Firefox,FALSE,8,,Bank Transfer,2024-04-29,FALSE,2,None,High,3,2024-10-08,3.6,370,TRUE,Tag_1,Tag_6,Tag_3,Tag_3,Tag_2,Tag_3,Tag_1,Tag_4,Tag_2,Tag_5,
CUST_100099,32,Male,Canada,Widowed,DE,Ad Campaign,2021-06-21,2024-07-22,53,410.35,Tablet,Edge,FALSE,6,109.32,Credit Card,2024-12-02,FALSE,2,None,None,2,2024-02-17,1.4,66,FALSE,Tag_2,Tag_2,Tag_4,Tag_1,Tag_2,Tag_3,Tag_3,Tag_6,Tag_3,Tag_3,655.92
CUST_100100,62,Male,Canada,Married,DE,Social Media,2018-08-20,2024-09-10,71,418.22,Mobile,Chrome,FALSE,6,102.63,Credit Card,2024-07-12,FALSE,1,WELCOME10,Low,3,2025-02-14,3.1,213,TRUE,Tag_6,Tag_1,Tag_1,Tag_4,nan,Tag_3,Tag_5,Tag_2,Tag_2,Tag_1,615.78
CUST_100101,18,Male,Germany,Single,DE,Email,2022-09-04,2023-07-14,72,2.6,Mobile,Edge,TRUE,10,68.95,Crypto,2023-01-25,FALSE,2,SAVE20,Low,0,2023-02-01,3.4,291,FALSE,Tag_1,Tag_1,Tag_3,Tag_1,Tag_4,Tag_1,Tag_3,Tag_1,Tag_4,Tag_2,689.5
CUST_100102,42,Female,USA,Divorced,FR,Organic Search,2022-12-18,2024-06-17,74,316.54,Mobile,Safari,FALSE,1,42.42,PayPal,2023-04-15,FALSE,3,FREESHIP,Low,2,2024-03-07,2.4,179,TRUE,Tag_5,nan,Tag_3,Tag_1,Tag_3,Tag_3,Tag_2,Tag_6,Tag_3,Tag_5,42.42
CUST_100103,24,Non-Binary,Australia,Widowed,EN,Referral,2022-06-01,2024-11-28,82,298.87,Tablet,Edge,TRUE,11,114.87,Crypto,2024-02-20,TRUE,2,SAVE20,nan,3,2023-06-11,4.2,394,FALSE,Tag_4,Tag_3,Tag_4,Tag_2,Tag_2,Tag_2,Tag_1,Tag_3,Tag_1,Tag_5,1263.57
CUST_100104,26,Male,India,Widowed,FR,Email,2021-08-19,2025-05-29,67,218.73,Tablet,Chrome,TRUE,5,103.3,Bank Transfer,2023-03-06,FALSE,3,None,Low,1,2024-04-25,3.1,493,TRUE,Tag_1,Tag_6,Tag_1,Tag_4,Tag_3,Tag_3,Tag_3,Tag_2,Tag_4,Tag_3,516.5
CUST_100105,41,Non-Binary,UK,Single,EN,Organic Search,2018-11-27,2023-03-26,70,143.03,Tablet,Chrome,TRUE,6,,Bank Transfer,2023-01-29,TRUE,1,FREESHIP,Medium,4,2023-08-09,1.1,77,TRUE,Tag_4,Tag_1,Tag_2,Tag_5,Tag_1,Tag_3,Tag_1,Tag_3,Tag_3,Tag_3,
CUST_100106,18,Male,Australia,Divorced,ES,Organic Search,2019-07-15,2024-08-14,74,,Desktop,Firefox,TRUE,6,140.98,Crypto,2024-11-11,FALSE,3,None,Low,0,2024-06-14,4.7,481,FALSE,nan,Tag_6,Tag_3,Tag_5,Tag_1,Tag_1,Tag_4,Tag_1,Tag_4,Tag_5,845.88
CUST_100107,61,Prefer Not to Say,India,Single,ES,Referral,2020-08-06,2025-04-20,72,126.42,Tablet,Edge,FALSE,8,63.89,Credit Card,2024-04-03,TRUE,4,SAVE20,Low,3,2024-04-15,3.7,310,FALSE,Tag_2,Tag_6,Tag_4,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,Tag_1,Tag_1,511.12
CUST_100108,25,Prefer Not to Say,Canada,Single,FR,Social Media,2018-09-05,2023-03-18,84,78.41,Mobile,Edge,TRUE,9,84.12,Bank Transfer,2023-01-22,FALSE,2,WELCOME10,High,2,2023-03-25,4.8,321,TRUE,Tag_2,nan,Tag_4,Tag_6,Tag_1,Tag_3,Tag_3,Tag_5,Tag_4,Tag_2,757.08
CUST_100109,41,Male,Australia,Widowed,FR,Social Media,2018-10-10,2023-11-26,82,,Tablet,Safari,TRUE,8,78.89,Credit Card,2024-08-10,TRUE,0,FREESHIP,High,2,2024-06-19,3.4,180,FALSE,Tag_3,Tag_1,Tag_2,Tag_4,Tag_1,Tag_2,Tag_3,Tag_2,Tag_3,Tag_4,631.12
CUST_100110,28,Female,India,Widowed,ES,Email,2021-08-03,2024-01-18,73,173.76,Desktop,Chrome,TRUE,6,67.96,PayPal,2024-10-02,TRUE,0,WELCOME10,Low,0,2024-03-23,3.7,240,FALSE,Tag_3,Tag_1,Tag_3,Tag_4,Tag_2,Tag_2,Tag_1,Tag_3,Tag_4,Tag_4,407.76
CUST_100111,68,Male,Canada,Married,ZH,Email,2020-07-28,2024-03-08,68,72.26,Tablet,Edge,FALSE,10,72.16,PayPal,2023-01-16,FALSE,0,WELCOME10,Low,2,2024-03-26,1.6,155,TRUE,Tag_4,Tag_2,Tag_1,Tag_2,nan,Tag_3,Tag_6,Tag_5,Tag_1,Tag_1,721.6
CUST_100112,34,Male,Canada,Divorced,DE,Ad Campaign,2018-02-01,2024-01-12,65,280.62,Desktop,Safari,FALSE,6,69.47,PayPal,2023-08-19,FALSE,4,SAVE20,High,3,2023-03-19,1,333,TRUE,Tag_5,Tag_2,Tag_2,Tag_2,Tag_1,Tag_1,Tag_2,Tag_2,Tag_4,Tag_5,416.82
CUST_100113,25,Female,Canada,Divorced,DE,Social Media,2022-03-04,2023-12-07,81,646.79,Mobile,Edge,FALSE,2,66.91,PayPal,2024-10-04,FALSE,1,WELCOME10,None,1,2024-02-12,1.5,163,FALSE,Tag_2,Tag_4,Tag_3,Tag_4,Tag_2,Tag_1,Tag_1,Tag_5,Tag_3,Tag_2,133.82
CUST_100114,52,Prefer Not to Say,Canada,Widowed,ES,Email,2022-08-21,2023-06-26,73,271.5,Mobile,Chrome,TRUE,9,98.93,PayPal,2023-12-23,TRUE,7,SAVE20,Low,5,2023-05-14,1.8,165,FALSE,Tag_5,Tag_2,nan,Tag_6,Tag_1,Tag_1,Tag_3,Tag_3,Tag_2,Tag_3,890.37
CUST_100115,52,Non-Binary,Canada,Widowed,DE,Ad Campaign,2019-06-14,2024-03-01,82,177.54,Mobile,Firefox,TRUE,3,106.41,Bank Transfer,2023-08-16,FALSE,1,WELCOME10,High,0,2024-05-30,3.2,40,FALSE,Tag_5,Tag_6,Tag_3,nan,Tag_2,Tag_1,Tag_3,Tag_4,Tag_1,Tag_3,319.23
CUST_100116,50,Male,Germany,Widowed,ZH,Organic Search,2019-01-16,2024-02-28,61,478.17,Mobile,Edge,TRUE,5,69.18,Bank Transfer,2024-08-28,TRUE,0,FREESHIP,High,1,2024-07-23,2,300,TRUE,nan,Tag_1,Tag_4,Tag_3,Tag_4,Tag_1,Tag_4,Tag_5,Tag_4,Tag_3,345.9
CUST_100117,22,Female,Australia,Divorced,ZH,Email,2018-03-04,2023-06-23,82,413.54,Mobile,Chrome,FALSE,8,72.48,Bank Transfer,2025-02-03,TRUE,2,WELCOME10,nan,2,2024-04-01,2.9,118,TRUE,Tag_4,Tag_5,Tag_2,Tag_5,Tag_3,Tag_1,Tag_1,Tag_1,Tag_1,Tag_5,579.84
CUST_100118,59,Male,India,Married,EN,Ad Campaign,2018-05-08,2024-02-10,64,137.21,Mobile,Chrome,FALSE,2,94.48,Crypto,2025-02-02,FALSE,4,None,Medium,1,2024-08-02,4.3,273,TRUE,Tag_3,Tag_2,Tag_2,Tag_4,Tag_1,Tag_2,Tag_2,Tag_2,Tag_3,Tag_2,188.96
CUST_100119,56,Female,Germany,Divorced,FR,Social Media,2022-04-01,2023-03-23,86,278.02,Desktop,Chrome,FALSE,5,91.04,Credit Card,2024-05-29,FALSE,2,SAVE20,None,2,2023-09-03,3.3,377,TRUE,Tag_2,Tag_2,Tag_1,Tag_2,Tag_3,Tag_1,Tag_5,Tag_5,Tag_4,Tag_3,455.2
CUST_100120,58,Non-Binary,Germany,Widowed,DE,Organic Search,2018-06-12,2023-01-21,73,392.63,Mobile,Safari,TRUE,6,88.28,Bank Transfer,2023-08-15,TRUE,7,WELCOME10,Medium,1,2023-09-17,3.2,53,FALSE,nan,Tag_4,Tag_3,Tag_1,Tag_4,Tag_3,Tag_3,Tag_3,Tag_1,Tag_4,529.68
CUST_100121,45,Non-Binary,USA,Widowed,ZH,Email,2020-08-15,2024-11-21,61,84.5,Tablet,Safari,FALSE,6,89.99,Credit Card,2024-03-11,FALSE,4,SAVE20,None,1,2024-08-13,4.8,169,FALSE,Tag_4,Tag_4,Tag_4,Tag_6,Tag_1,Tag_1,Tag_3,Tag_3,Tag_4,Tag_3,539.94
CUST_100122,24,Prefer Not to Say,USA,Married,FR,Social Media,2021-06-28,2024-02-02,70,136.84,Desktop,Firefox,TRUE,7,100.22,Bank Transfer,2023-10-14,TRUE,3,None,None,2,2023-08-11,2.3,427,TRUE,Tag_5,Tag_2,Tag_4,Tag_5,Tag_4,Tag_1,Tag_6,Tag_3,Tag_4,Tag_5,701.54
CUST_100123,26,Female,USA,Single,FR,Organic Search,2022-07-31,2023-11-26,68,33.54,Desktop,Edge,TRUE,4,,Crypto,2024-06-30,TRUE,3,None,None,2,2025-03-25,4.1,291,TRUE,Tag_5,Tag_3,Tag_4,Tag_1,Tag_1,Tag_1,Tag_2,Tag_6,Tag_3,Tag_5,
CUST_100124,25,Female,UK,Single,EN,Referral,2018-10-22,2023-08-13,61,1318.97,Tablet,Safari,FALSE,3,71.26,PayPal,2023-04-28,FALSE,1,None,nan,3,2023-03-29,4.5,93,FALSE,Tag_6,Tag_4,Tag_4,Tag_5,Tag_3,Tag_3,Tag_6,Tag_4,Tag_4,Tag_4,213.78
CUST_100125,29,Prefer Not to Say,USA,Divorced,FR,Social Media,2018-06-28,2025-02-15,75,26.94,Tablet,Safari,TRUE,2,,Credit Card,2024-03-09,FALSE,4,None,None,0,2023-05-30,4.4,24,TRUE,Tag_2,Tag_6,Tag_3,Tag_6,Tag_2,Tag_2,Tag_3,Tag_6,Tag_3,Tag_5,
CUST_100126,51,Prefer Not to Say,India,Single,FR,Referral,2018-08-17,2024-02-06,73,55.4,Tablet,Safari,FALSE,4,72.82,Credit Card,2023-07-23,FALSE,2,FREESHIP,High,2,2024-06-25,2.7,490,TRUE,Tag_2,Tag_6,Tag_3,Tag_3,Tag_4,Tag_3,Tag_4,Tag_5,Tag_1,Tag_2,291.28
CUST_100127,50,Female,Germany,Single,ES,Email,2020-06-01,2025-02-19,74,196.08,Tablet,Edge,TRUE,8,35.36,Crypto,2024-01-04,FALSE,3,WELCOME10,High,1,2024-05-07,3.2,478,TRUE,Tag_2,Tag_1,Tag_3,Tag_1,nan,Tag_1,Tag_5,Tag_4,Tag_1,Tag_5,282.88
CUST_100128,65,Prefer Not to Say,India,Divorced,EN,Ad Campaign,2019-01-29,2025-02-01,87,601.35,Tablet,Firefox,TRUE,4,62.6,Crypto,2024-06-18,TRUE,3,None,High,1,2025-05-16,2.7,423,TRUE,Tag_1,Tag_1,Tag_3,Tag_4,Tag_2,Tag_2,Tag_6,Tag_1,Tag_2,Tag_3,250.4
CUST_100129,40,Non-Binary,Australia,Widowed,EN,Email,2019-11-23,2025-02-23,59,131.96,Mobile,Firefox,TRUE,3,129.72,Bank Transfer,2024-08-15,FALSE,0,None,Low,1,2023-08-06,1.3,469,FALSE,Tag_2,Tag_3,Tag_3,Tag_3,Tag_2,Tag_2,Tag_2,Tag_5,Tag_1,Tag_2,389.16
CUST_100130,41,Male,USA,Single,DE,Social Media,2021-11-20,2025-05-04,79,,Desktop,Firefox,TRUE,4,110.56,Bank Transfer,2025-01-13,FALSE,2,WELCOME10,High,2,2024-03-25,4.7,99,FALSE,Tag_6,Tag_6,Tag_4,Tag_3,Tag_3,Tag_3,Tag_2,Tag_2,Tag_2,Tag_4,442.24
CUST_100131,54,Non-Binary,UK,Widowed,FR,Referral,2018-03-13,2024-03-13,83,338.14,Tablet,Edge,FALSE,5,34.76,Credit Card,2023-03-06,FALSE,3,nan,Medium,1,2024-12-19,3.9,152,FALSE,Tag_5,Tag_5,Tag_2,Tag_5,Tag_4,Tag_3,Tag_6,Tag_5,Tag_4,Tag_4,173.8
CUST_100132,52,Prefer Not to Say,Australia,Divorced,DE,Referral,2018-11-14,2023-09-29,79,,Tablet,Edge,TRUE,4,67.69,Bank Transfer,2024-12-21,TRUE,2,WELCOME10,Medium,3,2024-03-09,4.2,148,FALSE,Tag_6,Tag_4,Tag_1,Tag_1,Tag_3,Tag_3,Tag_1,Tag_3,Tag_4,Tag_3,270.76
CUST_100133,61,Female,UK,Widowed,ZH,Organic Search,2019-08-18,2023-10-07,98,559.33,Desktop,Firefox,TRUE,10,80.73,Crypto,2024-05-03,FALSE,4,SAVE20,Medium,2,2023-06-05,1.9,486,FALSE,Tag_4,nan,Tag_2,Tag_4,Tag_4,Tag_1,Tag_1,Tag_6,Tag_1,Tag_4,807.3
CUST_100134,57,Female,Australia,Widowed,FR,Email,2019-01-14,2023-08-11,77,4.28,Desktop,Chrome,TRUE,8,85.89,Credit Card,2025-01-16,FALSE,4,WELCOME10,None,2,2023-09-03,3.3,341,TRUE,Tag_2,Tag_5,Tag_2,Tag_6,Tag_2,Tag_2,Tag_1,Tag_4,Tag_4,Tag_2,687.12
CUST_100135,39,Non-Binary,Germany,Divorced,ZH,Email,2020-06-25,2024-08-09,81,794.17,Mobile,Edge,TRUE,3,70.95,Crypto,2023-04-19,FALSE,0,SAVE20,None,1,2025-01-02,1.6,333,FALSE,Tag_2,Tag_3,Tag_2,Tag_4,Tag_2,Tag_2,Tag_1,Tag_4,Tag_1,Tag_4,212.85
CUST_100136,44,Female,India,Widowed,ES,Social Media,2018-05-16,2024-10-24,73,,Desktop,Edge,TRUE,8,104.68,Crypto,2025-04-06,TRUE,1,WELCOME10,High,1,2024-08-12,4.1,412,FALSE,Tag_2,Tag_4,Tag_3,Tag_5,Tag_2,Tag_1,Tag_5,Tag_4,Tag_2,Tag_3,837.44
CUST_100137,52,Prefer Not to Say,Canada,Single,FR,Referral,2019-12-31,2025-05-20,78,833.54,Tablet,Firefox,TRUE,5,123.12,Credit Card,2023-09-12,FALSE,3,SAVE20,nan,2,2024-10-05,1.9,425,FALSE,Tag_5,Tag_6,Tag_3,nan,Tag_1,Tag_2,Tag_3,Tag_5,Tag_1,Tag_2,615.6
CUST_100138,18,Non-Binary,India,Single,DE,Social Media,2022-07-03,2024-05-23,67,473.36,Desktop,Firefox,TRUE,4,113.29,Crypto,2024-02-23,FALSE,1,SAVE20,Medium,2,2024-04-14,3.2,72,FALSE,Tag_1,Tag_3,Tag_4,nan,Tag_3,Tag_2,Tag_4,Tag_1,Tag_1,Tag_5,453.16
CUST_100139,52,Female,USA,Single,DE,Social Media,2021-11-02,2023-12-08,72,632.58,Tablet,Chrome,TRUE,2,71.32,PayPal,2023-03-04,FALSE,2,None,Low,0,2025-01-10,2.6,340,TRUE,Tag_6,Tag_4,Tag_2,Tag_4,Tag_2,Tag_3,Tag_4,Tag_2,Tag_3,Tag_5,142.64
CUST_100140,54,Male,Canada,Single,FR,Referral,2021-02-16,2024-09-08,76,68.1,Desktop,Chrome,FALSE,7,50.7,Bank Transfer,2024-10-19,TRUE,3,WELCOME10,nan,0,2023-12-25,4.6,213,TRUE,Tag_5,Tag_6,Tag_4,Tag_6,Tag_4,Tag_3,Tag_1,Tag_1,Tag_3,Tag_5,354.9
CUST_100141,64,Male,UK,Widowed,DE,Social Media,2020-06-24,2023-02-11,67,115.36,Desktop,Safari,TRUE,4,100.08,PayPal,2023-01-10,TRUE,1,FREESHIP,Medium,3,2023-03-30,2.8,138,TRUE,Tag_2,Tag_5,Tag_1,Tag_3,Tag_1,Tag_3,Tag_4,Tag_1,Tag_1,Tag_3,400.32
CUST_100142,31,Prefer Not to Say,Germany,Single,FR,Referral,2019-06-14,2023-06-25,86,113.6,Mobile,Safari,FALSE,3,47.81,Bank Transfer,2023-02-16,FALSE,4,nan,Low,2,2024-01-20,2.2,14,FALSE,Tag_1,Tag_3,Tag_1,nan,Tag_2,Tag_3,Tag_5,Tag_4,Tag_1,Tag_5,143.43
CUST_100143,20,Female,Germany,Widowed,EN,Social Media,2020-07-23,2023-09-02,63,34.68,Tablet,Firefox,TRUE,7,103.36,Credit Card,2023-05-03,TRUE,4,FREESHIP,Medium,4,2024-12-20,1.1,376,FALSE,Tag_3,Tag_5,Tag_3,Tag_1,Tag_2,Tag_1,Tag_6,Tag_1,Tag_4,Tag_3,723.52
CUST_100144,18,Prefer Not to Say,UK,Married,DE,Ad Campaign,2019-10-28,2023-09-10,67,392.33,Mobile,Safari,TRUE,5,120.66,Credit Card,2024-01-14,TRUE,1,SAVE20,Medium,3,2023-07-24,3.5,461,FALSE,Tag_5,Tag_6,Tag_3,Tag_4,Tag_1,Tag_3,Tag_4,Tag_2,Tag_4,Tag_1,603.3
CUST_100145,22,Non-Binary,USA,Widowed,FR,Social Media,2019-06-07,2023-10-01,72,43.91,Mobile,Edge,FALSE,7,97.93,PayPal,2023-02-02,TRUE,2,SAVE20,None,0,2024-08-23,3,16,TRUE,Tag_5,Tag_4,Tag_4,Tag_3,Tag_3,Tag_2,Tag_1,Tag_6,Tag_3,Tag_5,685.51
CUST_100146,43,Male,UK,Single,FR,Social Media,2022-08-01,2023-11-30,77,16.18,Tablet,Chrome,TRUE,3,58,Crypto,2023-01-06,FALSE,0,FREESHIP,None,0,2024-07-24,3.7,491,TRUE,Tag_4,Tag_2,Tag_2,Tag_3,Tag_3,Tag_1,Tag_3,Tag_6,Tag_1,Tag_4,174
CUST_100147,31,Non-Binary,Australia,Married,DE,Ad Campaign,2019-01-22,2024-08-26,80,448.09,Desktop,Safari,TRUE,7,,Crypto,2024-06-16,TRUE,2,None,High,0,2023-05-02,3.3,216,TRUE,Tag_1,Tag_2,Tag_4,Tag_6,Tag_1,Tag_1,Tag_1,Tag_1,Tag_3,Tag_2,
CUST_100148,56,Female,USA,Divorced,EN,Email,2019-07-28,2023-01-11,75,705.1,Mobile,Safari,TRUE,7,86.64,Crypto,2025-03-25,TRUE,1,SAVE20,Low,0,2024-08-30,4,444,FALSE,Tag_2,Tag_6,Tag_4,Tag_6,Tag_3,Tag_2,Tag_6,Tag_1,Tag_1,Tag_3,606.48
